Wavelength [nm],Refractive Index (Re),Refractive Index (Im)
512.221652977015,4.42658680328402,0.200643250778716
512.714985062331,4.42573514988912,0.199996151987548
513.208317147647,4.42475860901975,0.199391455008166
513.701649232963,4.42364995080227,0.198830695667824
514.194981318279,4.42242915658838,0.198315398947762
514.688313403595,4.42111892464683,0.197844934107862
515.181645488912,4.41974195324636,0.19741392940283
515.674977574228,4.41832094065574,0.197016382111317
516.168309659544,4.4168785851437,0.196646289511973
516.66164174486,4.41543758497901,0.196297648883449
517.154973830176,4.4140206384304,0.195964457504396
517.648305915492,4.41265044376663,0.195640712653464
518.141638000808,4.41134969925645,0.195320411609305
518.634970086124,4.41014110316861,0.194997551650569
519.12830217144,4.409044974805,0.194666130055905
519.621634256756,4.40805721531922,0.194320144103966
520.114966342072,4.40715938454898,0.193955242535656
520.608298427389,4.40633285944109,0.193573836962428
521.101630512705,4.40555901694238,0.19318006989737
521.594962598021,4.40481923399967,0.192778083854382
522.088294683337,4.40409488755979,0.192372021347364
522.581626768653,4.40336735456955,0.191966024890216
523.074958853969,4.4026180119758,0.191564236996838
523.568290939285,4.40182816585438,0.19117080018113
524.061623024601,4.40097679795776,0.190789856956992
524.554955109917,4.40004009862341,0.190425549838324
525.048287195233,4.39899409291642,0.190081854858942
525.54161928055,4.39781480590187,0.189756355738341
526.034951365866,4.39647826264486,0.189438378111617
526.528283451182,4.39496048821047,0.189116700291094
527.021615536498,4.39323750766379,0.188780100589095
527.514947621814,4.39128534606991,0.188417357317945
528.00827970713,4.38908501617431,0.188017248789967
528.501611792446,4.38666277713542,0.187568553317484
528.994943877762,4.38406898665677,0.187060049212822
529.488275963078,4.38135422680482,0.186480514788303
529.981608048394,4.37856907964605,0.185819119113837
530.47494013371,4.37576412724692,0.18507749738358
530.968272219027,4.3729899516739,0.184272058250956
531.461604304343,4.37029713499347,0.183420066769675
531.954936389659,4.36773625804065,0.182538787993451
532.448268474975,4.36534287962597,0.181645486975994
532.941600560291,4.36310010700073,0.180757428771016
533.434932645607,4.36097960635827,0.179891878432227
533.928264730923,4.35895304389194,0.17906610101334
534.421596816239,4.35699208579511,0.178297361568064
534.914928901555,4.35506839826112,0.177602505596413
535.408260986871,4.35315364748335,0.176987100414145
535.901593072188,4.35121949965512,0.176444448629629
536.394925157504,4.34923762096982,0.175967235557887
536.88825724282,4.34718379698469,0.175548146513938
537.381589328136,4.34506697115641,0.175179866812805
537.874921413452,4.34291208074284,0.174855081769506
538.368253498768,4.34074416615106,0.174566476699062
538.861585584084,4.33858826778814,0.174306736916494
539.3549176694,4.33646942606116,0.174068547736822
539.848249754716,4.33441268137718,0.173844594475067
540.341581840032,4.3324430741433,0.173626462200542
540.834913925349,4.33058564476657,0.173399367047458
541.328246010665,4.32886452755202,0.173146238823869
541.821578095981,4.32728320742344,0.17285000437352
542.314910181297,4.3258246254617,0.172493590540155
542.808242266613,4.32447083775344,0.172059924167517
543.301574351929,4.32320390038531,0.171531932099349
543.794906437245,4.32200586944395,0.170892541179397
544.288238522561,4.32085880101601,0.170124678251402
544.781570607877,4.31974475118813,0.169212899876847
545.274902693193,4.31864577604696,0.168173922262703
545.768234778509,4.31754393167915,0.16705391521472
546.261566863826,4.31642127417133,0.165900135735959
546.754898949142,4.31525985961017,0.16475984082948
547.248231034458,4.31404186799518,0.163680287498346
547.741563119774,4.31275694178725,0.162708732745618
548.23489520509,4.31140630621098,0.161892433574357
548.728227290406,4.30999218472409,0.161277564803958
549.221559375722,4.30851680078433,0.160875848461372
549.714891461038,4.30698237784943,0.160658217950642
550.208223546354,4.30539113937711,0.160593245995143
550.70155563167,4.30374530882513,0.160649505318247
551.194887716987,4.30204710965121,0.160795568643328
551.688219802303,4.30029876531308,0.16100000869376
552.181551887619,4.29850249926849,0.161231398192915
552.674883972935,4.29666053497516,0.161458309864168
553.168216058251,4.29477509589083,0.161651337991492
553.661548143567,4.29284840547324,0.161800945862749
554.154880228883,4.29088268718011,0.161908878309253
554.648212314199,4.28888016446919,0.161977009797684
555.141544399515,4.28684306079821,0.162007214794723
555.634876484831,4.2847735996249,0.162001367767049
556.128208570147,4.282674004407,0.161961343181343
556.621540655464,4.28054649860223,0.161889015504285
557.11487274078,4.27839330566835,0.161786259202557
557.608204826096,4.27621664906308,0.161654948742838
558.101536911412,4.27401875224415,0.161496957118876
558.594868996728,4.27180183866931,0.161313068131295
559.088201082044,4.26956813179627,0.161101048392018
559.58153316736,4.26731985508279,0.160858146377392
560.074865252676,4.2650592319866,0.160581610563765
560.568197337992,4.26278848596542,0.160268689427484
561.061529423309,4.26050984047699,0.159916631444897
561.554861508625,4.25822551897905,0.159522685092351
562.048193593941,4.25593774492934,0.159084098846193
562.541525679257,4.25364874178558,0.158598121182773
563.034857764573,4.25136073300551,0.158062000578436
563.528189849889,4.24907594204687,0.15747298550953
564.021521935205,4.24679659236739,0.156829894860861
564.514854020521,4.24452484355128,0.156139758732846
565.008186105837,4.242261747822,0.15541228204326
565.501518191153,4.24000742007418,0.154657171167967
565.994850276469,4.23776194563186,0.153884132482834
566.488182361785,4.23552540981905,0.153102872363727
566.981514447102,4.23329789795978,0.15232309718651
567.474846532418,4.23107949537808,0.151554513327049
567.968178617734,4.22887028739797,0.150806827161211
568.46151070305,4.22667035934347,0.15008974506486
568.954842788366,4.22447979653862,0.149412973413863
569.448174873682,4.22229868430743,0.148785578212158
569.941506958998,4.22012710797393,0.148209970243129
570.434839044314,4.21796515286215,0.147684613830975
570.92817112963,4.2158129042961,0.147207921502694
571.421503214947,4.21367044759982,0.146778305785281
571.914835300263,4.21153786809734,0.146394179205732
572.408167385579,4.20941525111266,0.146053954291045
572.901499470895,4.20730268196983,0.145756043568216
573.394831556211,4.20520024599286,0.145498859564241
573.888163641527,4.20310802850578,0.145280814806117
574.381495726843,4.20102611483262,0.145100321871205
574.874827812159,4.19895459029739,0.14495584741382
575.368159897475,4.19689354022413,0.144846015022607
575.861491982791,4.19484304993686,0.144769476593443
576.354824068107,4.1928032047596,0.144724884022203
576.848156153424,4.19077409001638,0.144710889204766
577.34148823874,4.18875579103122,0.144726144037008
577.834820324056,4.18674839312815,0.144769300414805
578.328152409372,4.1847519816312,0.144839010234035
578.821484494688,4.18276664186438,0.144933925390574
579.314816580004,4.18079245915173,0.1450526977803
579.80814866532,4.17882951881726,0.145193578757429
580.301480750636,4.17687790618501,0.145346341864889
580.794812835952,4.17493770657899,0.145492671936766
581.288144921268,4.17300900532324,0.145613931139833
581.781477006585,4.17109188774177,0.145691481640863
582.274809091901,4.16918643915862,0.145706685606629
582.768141177217,4.1672927448978,0.145640905203903
583.261473262533,4.16541089028335,0.145475502599459
583.754805347849,4.16354096063928,0.145191839960069
584.248137433165,4.16168304128963,0.144774599826076
584.741469518481,4.15983721755841,0.144233258587894
585.234801603797,4.15800357476965,0.143588505573121
585.728133689113,4.15618219824738,0.142861085185057
586.221465774429,4.15437317331562,0.142071741827002
586.714797859745,4.15257653498832,0.141241219902257
587.208129945062,4.15079207985535,0.140390263814121
