wavelength,tx,ty
552.0818326971159,0.1625827995485985,0.5028553953448948
552.5433015186517,0.159734796062939,0.5034482714689488
553.0047703401874,0.15688695685464749,0.5040754249895134
553.466239161723,0.15405704511202584,0.5047382215699641
553.9277079832589,0.15126393218939213,0.5054380268736768
554.3891768047945,0.14852648944106925,0.5061762065640266
554.8506456263302,0.1458635882213752,0.50695412630439
555.312114447866,0.1432940998846309,0.5077731517581417
555.7735832694017,0.14083689578515637,0.5086346485886581
556.2350520909374,0.13851084727727184,0.5095399824593144
556.6965209124731,0.13633482571529734,0.5104905190334863
557.1579897340089,0.13432770245355302,0.5114876239745494
557.6194585555446,0.13250834884635904,0.5125326629458796
558.0809273770803,0.1308956362480355,0.5136270016108522
558.5423961986161,0.12950843601290252,0.5147718851372581
559.0038650201518,0.12836561949528025,0.5159657591442934
559.4653338416875,0.12748585679803978,0.5172042539737067
559.9268026632233,0.12687684835934038,0.5184828763258608
560.388271484759,0.12652989851350863,0.5197971329011182
560.8497403062947,0.12643496979765856,0.5211425303998414
561.3112091278305,0.12658202474890418,0.5225145755223932
561.7726779493662,0.12696102590435945,0.5239087749691362
562.2341467709019,0.12756193580113845,0.5253206354404328
562.6956155924377,0.12837471697635505,0.5267456636366458
563.1570844139733,0.12938933196712313,0.5281793662581374
563.6185532355091,0.1305957433105574,0.5296172500052714
564.0800220570447,0.13198391354377073,0.5310548215784087
564.5414908785805,0.133543805203878,0.5324875876779129
565.0029597001162,0.13526538082799297,0.5339110550041468
565.4644285216519,0.13713860295322963,0.5353207302574727
565.9258973431877,0.13915343411670197,0.536712120138253
566.3873661647234,0.14129983685552394,0.5380807313468507
566.8488349862591,0.14356777370680956,0.5394220705836281
567.3103038077949,0.1459472072076729,0.5407316445489478
567.7717726293306,0.14842810034093917,0.5420049599431727
568.2332414508663,0.15100240802142664,0.5432375234666651
568.6947102724021,0.15366865428862386,0.5444248418197877
569.1561790939378,0.15642671544414224,0.5455624217029031
569.6176479154735,0.1592764677895934,0.5466469797639272
570.0791167370093,0.1622177876265888,0.5476831500152628
570.540585558545,0.16525055125674004,0.5486787502606119
571.0020543800807,0.1683746349816586,0.5496416069728208
571.4635232016165,0.17158991510295585,0.5505795466247365
571.9249920231521,0.17489626792224278,0.5515003956892053
572.3864608446879,0.17829356974113314,0.5524119806390744
572.8479296662235,0.18178169686123521,0.55332212794719
573.3093984877593,0.18536052558416302,0.5542386640863993
573.770867309295,0.18902993221152728,0.5551694155295486
574.2323361308307,0.19278979304493943,0.5561222087494847
574.6938049523665,0.19663998438601107,0.5571048702190541
575.1552737739022,0.20058038253635369,0.558125226411104
575.6167425954379,0.20461086379757887,0.5591911037984804
576.0782114169737,0.208731304471298,0.5603103288540303
576.5396802385094,0.2129415808591227,0.5614907280506006
577.0011490600451,0.2172415692626645,0.5627401278610378
577.4626178815809,0.22163114598353484,0.5640663547581886
577.9240867031166,0.2261101873233452,0.5654772352148992
578.3855555246523,0.2306785695837073,0.5669803094101403
578.847024346188,0.23533612287954297,0.5685758910346494
579.3084931677238,0.2400809351280863,0.5702566917041572
579.7699619892595,0.24490886143667104,0.5720150615627031
580.2314308107952,0.24981561070606387,0.5738433507543268
580.692899632331,0.25479689183703136,0.5757339094230683
581.1543684538667,0.2598484137303401,0.5776790877129673
581.6158372754023,0.26496588528675546,0.5796712357680627
582.0773060969382,0.27014501540704794,0.5817027037323959
582.5387749184738,0.2753815129919787,0.5837658417500046
583.0002437400095,0.28067108694231857,0.5858529999649301
583.4617125615453,0.2860094461588326,0.5879565285212115
583.923181383081,0.29139229954228757,0.5900687775628887
584.3846502046167,0.29681535599344994,0.5921820972340012
584.8461190261525,0.3022743244130863,0.5942888376785888
585.3075878476882,0.30776491370196346,0.5963813490406913
585.7690566692239,0.31328283276084784,0.5984519814643484
586.2305254907596,0.318823790490506,0.6004930850935994
586.6919943122954,0.3243834957917047,0.6024970100724849
587.1534631338311,0.3299576575652103,0.6044561065450438
587.6149319553668,0.33554198471178964,0.6063627246553164
588.0764007769026,0.3411321861322092,0.6082092145473419
588.5378695984383,0.3467239707272356,0.6099879263651603
588.999338419974,0.35231304739763536,0.6116912102528115
589.4608072415098,0.35789534368541076,0.6133125531105937
589.9222760630455,0.36346829786998963,0.6148532964423565
590.3837448845812,0.36902998628217804,0.6163180990991801
590.845213706117,0.3745784875140704,0.6177116316890029
591.3066825276526,0.38011188015775976,0.6190385648197636
591.7681513491883,0.38562824280534314,0.620303569099401
592.229620170724,0.3911256540489138,0.6215113151358533
592.6910889922598,0.3966021924805664,0.6226664735370594
593.1525578137955,0.4020559366923951,0.6237737149109575
593.6140266353312,0.40748496527649447,0.6248377098654861
594.075495456867,0.41288735682495886,0.6258631290085841
594.5369642784027,0.4182611899298829,0.6268546429481899
594.9984330999384,0.423604543183361,0.6278169222922421
595.4599019214742,0.4289154951774876,0.6287546376486791
595.9213707430099,0.4341921245043571,0.6296724596254395
596.3828395645456,0.439432509756064,0.6305750588304616
596.8443083860814,0.4446347295247029,0.6314671058716846
597.3057772076171,0.44979686240236805,0.6323532713570464
597.7672460291528,0.454916986981154,0.6332382258944863
598.2287148506886,0.4599931818531552,0.634126640091942
598.6901836722243,0.4650235256104661,0.6350231845573524
599.15165249376,0.4700061061831422,0.6359325048476684
599.6131213152958,0.4749396659223249,0.6368574909016247
600.0745901368314,0.47982401972147526,0.6377981553441314
600.5360589583672,0.48465908188877427,0.6387542440998228
600.9975277799028,0.48944476673239495,0.6397255030933309
